Wall time,Step,Value
1775732913.6623814,8860064,103.66890716552734
1775732957.508858,8864880,93.38093566894531
1775733001.9041903,8869696,99.77779388427734
1775733046.0371404,8874512,95.7490005493164
1775733090.3638837,8879328,103.59205627441406
1775733134.3687792,8884144,108.01715850830078
1775733178.480028,8888960,130.29808044433594
1775733223.749746,8893776,155.75735473632812
1775733268.046413,8898592,153.64434814453125
1775733312.3483768,8903408,159.174072265625
1775733356.4724534,8908224,197.90774536132812
1775733400.5526853,8913040,183.62646484375
1775733444.720726,8917856,185.7410430908203
1775733488.4817247,8922672,199.0414581298828
1775733532.6337779,8927488,195.91920471191406
1775733576.908763,8932304,190.06820678710938
1775733621.537687,8937120,184.43777465820312
1775733665.7188067,8941936,186.8168182373047
1775733710.0953183,8946752,190.52597045898438
1775733754.329627,8951568,189.93817138671875
1775733798.3217218,8956384,170.53732299804688
1775733842.2328877,8961200,161.24752807617188
1775733886.3525202,8966016,164.4772186279297
1775733930.487303,8970832,161.84014892578125
1775733974.408782,8975648,138.2601318359375
1775734018.2955625,8980464,139.79360961914062
1775734062.7995598,8985280,138.6194305419922
1775734106.7770767,8990096,151.81338500976562
1775734151.1833417,8994912,156.81106567382812
1775734196.1321905,8999728,144.9993896484375
1775734240.4130208,9004544,153.38870239257812
1775734284.5908446,9009360,137.8032684326172
1775734328.7567341,9014176,158.6064910888672
1775734372.7293587,9018992,169.974853515625
1775734416.9236438,9023808,178.17044067382812
1775734460.8892355,9028624,190.2118682861328
1775734505.2596226,9033440,204.02249145507812
1775734549.1897597,9038256,203.10659790039062
1775734593.484774,9043072,203.16030883789062
1775734637.910721,9047888,206.39952087402344
1775734682.3287215,9052704,201.57345581054688
1775734726.6387234,9057520,208.84695434570312
1775734770.6246948,9062336,217.0081329345703
1775734815.4624505,9067152,211.7380828857422
1775734859.5810373,9071968,231.08082580566406
1775734903.6895473,9076784,214.8251953125
1775734948.0647094,9081600,203.13955688476562
1775734992.4781947,9086416,196.97366333007812
1775735036.8650916,9091232,186.6981964111328
1775735080.7045045,9096048,191.61251831054688
1775735125.348101,9100864,183.68040466308594
1775735169.4202733,9105680,187.6853790283203
1775735213.2781587,9110496,193.68914794921875
1775735257.064574,9115312,184.1924591064453
1775735301.3069189,9120128,180.82489013671875
1775735346.1709888,9124944,179.6529541015625
1775735390.5617814,9129760,178.18223571777344
1775735434.4094517,9134576,187.02333068847656
1775735478.4549518,9139392,184.02565002441406
1775735522.6532965,9144208,188.06500244140625
1775735566.8124123,9149024,199.9659423828125
1775735610.937683,9153840,198.72177124023438
1775735655.3394134,9158656,193.55313110351562
1775735700.0422964,9163472,204.15200805664062
1775735744.2358124,9168288,196.1479949951172
1775735788.269259,9173104,197.75743103027344
1775735832.624971,9177920,195.54837036132812
1775735876.9981053,9182736,187.74569702148438
1775735921.2228258,9187552,193.96522521972656
1775735965.6636279,9192368,191.8779296875
1775736009.837897,9197184,191.48838806152344
1775736054.3599944,9202000,184.54049682617188
1775736099.3522196,9206816,179.61119079589844
1775736143.7071965,9211632,176.91482543945312
1775736187.8097906,9216448,188.60684204101562
1775736231.902665,9221264,183.3558807373047
1775736276.0741904,9226080,187.99362182617188
1775736320.3228467,9230896,179.1378173828125
1775736364.4689593,9235712,177.2805633544922
1775736408.4586253,9240528,180.73101806640625
1775736452.9206357,9245344,179.035888671875
1775736497.2773037,9250160,173.42776489257812
1775736541.0684915,9254976,187.30564880371094
1775736585.5839846,9259792,188.53225708007812
1775736630.2435732,9264608,161.22923278808594
1775736674.146664,9269424,160.43678283691406
1775736718.3307583,9274240,152.10182189941406
